id,business_name,contact_name,email,phone,address,membership_id,notes,website,google_place_id,contacted,hidden,is_member,is_past_sponsor
9ebd3c84-7ec8-4442-a53e-cba242262bbf,Macrina Bakery & Cafe,,,(206) 906-9980,"8501 Roosevelt Way NE, Seattle, WA 98115",,,http://www.macrinabakery.com/,ChIJy4Btx-8VkFQRf9x6EHRIDVE,false,false,false,false
9f304eb7-88b2-4c4f-9bc8-49be548fb06b,Eckstein Middle School (Public 6-8),,,(206) 252-5010,"3003 NE 75th St, Seattle, WA 98115",,,https://ecksteinms.seattleschools.org/,ChIJ5dlVyogTkFQR-YibTNmPPTY,false,false,false,false
a2dfb4ca-952b-4448-8d01-7b19a44ff25b,Phayathai Cuisine,,,(206) 729-2295,"8917 Lake City Way NE, Seattle, WA 98115",,,https://www.phayathaicuisine.com/,ChIJORFsZPETkFQRv63J2M73Bfk,false,false,false,false
a33097f6-207a-4981-bde3-9d489e292950,"Rachel Yang, Skyline Properties, Inc.",,,(425) 979-9966,"9750 3rd Ave NE, Seattle, WA 98115",,,,ChIJyeHccIATkFQR6RTqlcPHbTM,false,false,false,false
a651daa0-7565-42c9-b6b1-71b7b4406263,Maple Leaf Water Tower,,,,"1017 NE 88th St, Seattle, WA 98115",,,,ChIJ_bL2QAAVkFQR5yApR5hv-9A,false,false,false,false
a7c59c56-3cae-4cd3-a3ae-c653224c454d,Blue Saucer cafe,,,(206) 453-4955,"9127 Roosevelt Way NE, Seattle, WA 98115",,,,ChIJray_JfgTkFQRhI6_SlAlB_w,false,false,false,false
a8975bc6-c136-4953-86c0-bdcdfd878241,Manna Teriyaki,,,(206) 364-4064,"11064 Lake City Way NE, Seattle, WA 98125",,,https://order.online/business/manna-teriyaki-54240/,ChIJHx6nxN8TkFQRD1bKMl_shKI,false,false,false,false
a8f9685b-45ec-4762-ab1f-d8d796e44656,Elmecco Inc,,,(206) 526-2808,"9632 Roosevelt Way NE, Seattle, WA 98115",,,http://www.elmecco.com/,ChIJ69WVaPkTkFQRuh65gMy1p1s,false,false,false,false
aa3b3683-2f4a-4553-a4a1-afd2ce9f415f,Modera Northgate,,,(206) 456-7003,"10631 8th Ave NE, Seattle, WA 98125",,,https://www.moderanorthgateseattle.com/?switch_cls[id]=95005&utm_source=google%20-%20entrataseo&utm_medium=organic&utm_campaign=gmb&utm_content=website%20click,ChIJFcRUKgARkFQR7KYniuon_vc,false,false,false,false
aa71d767-5c70-4c60-a904-ad469ee7df61,Maple Leaf,,,,"Maple Leaf, Seattle, WA",,,http://www.mapleleaflife.com/,ChIJhWgTFPkTkFQR3iulByGjqFc,false,false,false,false
ab09277e-596d-486a-b573-41d4beecab70,Mexican Seoul,,,,"1409 NE 80th St, Seattle, WA 98115",,,https://www.mexicanseoul.com/,ChIJlyZs5FQVkFQRGjo7PUKKJ50,false,false,false,false
af1605f7-0d76-49e9-bea4-e484cd82c9a6,Metcalf Robin,,,(206) 551-4106,"9500 Roosevelt Way NE, Seattle, WA 98115",,,,ChIJwWmVofkTkFQRHWb9bYmWtc8,false,false,false,false
af98c24d-c6f1-4ddb-ac6e-c56e9c38d6c2,Seattle Athletic Club Northgate,,,(206) 522-9400,"333 NE 97th St, Seattle, WA 98115",,,https://www.sacng.com/,ChIJVxzAVv8TkFQRnIfhC4JEr44,false,false,false,false
b0396f38-1809-4605-b79f-c5e6f96f0481,"Landau Associates, Inc.",,,(206) 631-8680,"155 NE 100th St Ste 302, Seattle, WA 98125",,,http://www.landauinc.com/,ChIJmUOrH_8TkFQRHyb9X0ml-b4,false,false,false,false
b0870e78-e4c7-4c36-b851-5f394e53e588,Jewel Box Cafe,,,(206) 432-9341,"321 NE Thornton Pl, Seattle, WA 98125",,,http://www.jewelboxcafe.com/,ChIJ90KtSf4TkFQRWDKECY23laA,false,false,false,false
b08a37ab-18c6-4257-9740-94b99818cf2b,Maple Leaf Health Associates,,,(206) 650-7896,"9500 Roosevelt Way NE #201, Seattle, WA 98115",,,,ChIJJ163ofkTkFQRxAY1jYh0NX4,false,false,false,false
b209584c-3fe7-4f15-9833-cd72298c0ca7,QFC,,,(206) 361-4849,"11100 Roosevelt Way NE, Seattle, WA 98125",,,https://www.qfc.com/stores/grocery/wa/seattle/northgate/705/00866?cid=loc_70500866_gmb,ChIJscNhs1kRkFQRgzWW3rh3mYs,false,false,false,false
b2453b41-4ce4-400f-b470-56fe963a25e8,Thornton Place,,,(844) 541-2393,"337 NE 103rd St, Seattle, WA 98125",,,https://www.thornton-place.com/?rccustomid=NDg4OTE%3D-gBIho9%2BsG5s%3D&utm_source=gmb&utm_medium=organic,ChIJu8SndP4TkFQRlK1dxduxoPY,false,false,false,false
b2a119df-0669-43bf-b925-0f99c57b6f19,Full Tank Coffee,,,,"1409 NE 80th St, Seattle, WA 98115",,,https://www.fulltankcoffee.com/,ChIJjb99vWIVkFQRU2Wt04hZ8yM,false,false,false,false
b5180160-8295-4446-8736-2e0c4a7ab759,Starbucks Coffee Company,,,(206) 361-4849,"11100 Roosevelt Way NE, Seattle, WA 98125",,,https://www.starbucks.com/store-locator/store/8532,ChIJOSA8y1kRkFQRrFzRzREKh4I,false,false,false,false
b54fa4f7-d6ad-4f82-9f2d-2f67d82786da,Coco Aesthetique,,,(206) 594-4450,"320 NE 97th St Ste C, Seattle, WA 98115",,,https://www.shmilyaesthetics.com/,ChIJDxsrpyMTkFQRxPm9Yk6XSoI,false,false,false,false
b68e4e51-67ee-44c3-b76d-ad10b3956560,The Shambles,,,(206) 659-0074,"7777 15th Ave NE, Seattle, WA 98115",,,http://www.theshamblesseattle.com/,ChIJ-eAVyQoUkFQRwP82Pl5GpkM,false,false,false,false
b7b68a03-3df7-4c36-941c-63d65bdb1776,Tina M Carpenter,,,(206) 523-5173,"9711 8th Ave NE, Seattle, WA 98115",,,,ChIJr7hTzf4TkFQR8D4I5V-mF7s,false,false,false,false
b8243508-01bc-4445-b2f0-68dfe2f14328,Maple Leaf Property Management,,,(206) 250-7367,"8809 Roosevelt Way NE, Seattle, WA 98115",,,http://mapleleafmgt.com/,ChIJEfYfVPYTkFQRSGFBPnPT9XQ,false,false,false,false
b9c467b2-f2c4-4a3a-af4f-823d2be0f76b,Monarca Express Food Truck,,,(206) 931-7220,"8721 Lake City Way NE, Seattle, WA 98115",,,http://ordermonarcaexpressfoodtruck.com/,ChIJPU5P8_MTkFQRWqMUZHzH7lw,false,false,false,false
bb6a13b9-95ba-45ef-ab19-0189b196389d,Refino Services LLC,,,(206) 260-1509,"9706 4th Ave NE #401, Seattle, WA 98115",,,http://www.refinoservices.com/,ChIJJdHlzVEVkFQR6t2CpS30UQo,false,false,false,false
bc08bbeb-170d-4950-95aa-c7cbcc0e564e,Guild Mortgage Company,,,(206) 623-4446,"155 NE 100th St Suite 400, Seattle, WA 98125",,,https://branches.guildmortgage.com/wa/seattle/north-seattle-249.html,ChIJIzvUkf8TkFQRDTZknCMtvoA,false,false,false,false
bff9d0e7-72cf-48a8-86a8-b9d75ea857be,Maple Leaf Wellness,,,(206) 525-8078,"11300 Roosevelt Way NE Suite 200, Seattle, WA 98125",,,http://mapleleafwellness.com/,ChIJBag0J_gTkFQRU3rEnEqqIC4,false,false,false,false
c020db73-c42e-4cd5-aaa4-a6de9a7b9076,Roosevelt,,,,"Seattle, WA 98115, USA",,,https://www.soundtransit.org/ride-with-us/stops-stations/roosevelt-station,ChIJ1X3KKnAUkFQRORlACMu5T0k,false,false,false,false
c0f6445c-55fc-467d-8c65-bbb7d76dcb8a,Seattle Wallpaper Hanger,,,(425) 800-8143,"9725 3rd Ave NE, Seattle, WA 98115",,,https://seattlewallpaperhanger.com/,ChIJiwADqhITkFQRj_os65eAzsk,false,false,false,false
c27aa87b-51b1-4e9e-92b6-00bf20312872,Lee Johnson Mazda of Seattle,,,(206) 634-1191,"8100 Lake City Way NE, Seattle, WA 98115",,,https://www.mazdaofseattle.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=website_link,ChIJuboPVPUUkFQR_RtNAYIW5Wk,false,false,false,false
c354c17f-4517-4122-9aef-61b0cdbbe059,Zaina,,,(206) 528-3876,"8000 Lake City Way NE, Seattle, WA 98115",,,,ChIJ507ZxgoUkFQRyhHpoPmYVlc,false,false,false,false
c372a9ba-605e-4b49-9398-a2dc61548eec,Chiang's Gourmet,,,(206) 527-8888,"7845 Lake City Way NE, Seattle, WA 98115",,,http://chiangsgourmetseattle.com/,ChIJ_-VzJwsUkFQRg_p19UuEKJo,false,false,false,false
c7443e4f-9132-46af-8cb2-da98e3b5d7c9,Emily Hilderman,,,(206) 528-8000,"314 NE Thornton Pl, Seattle, WA 98125",,,http://www.uwmedicine.org/bios/emily-hilderman?utm_source=extnet&utm_medium=organic&utm_campaign=website_clicks&y_source=1_MTAwNDcxMjc1MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,ChIJTRuMNP4TkFQR5VxZTkeNn-c,false,false,false,false
c76b0305-0de4-44b8-941b-fd7b539869aa,CW Title and Escrow - Northgate,,,(206) 639-6500,"301 NE 100th St #100, Seattle, WA 98125",,,http://www.cwtitle.com/,ChIJ9WywCf8TkFQRJrz_Epca1jU,false,false,false,false
c88ce76c-3235-45f4-9c93-421b5cdc18dd,PCC Community Markets - Green Lake Village Co-op,,,(206) 729-5075,"450 NE 71st St, Seattle, WA 98115",,,https://www.pccmarkets.com/stores/greenlake-village/?utm_source=google&utm_medium=gmb&utm_campaign=green_village,ChIJy5gpCW0UkFQRKpmjS5yE7Xo,false,false,false,false
c90d9faf-5203-446b-a8d0-63d030a26cc6,AmAm Hair Salon,,,(206) 405-0539,"11702 15th Ave NE, Seattle, WA 98125",,,,ChIJP-oWYTIRkFQRGOxSHw_ON8Q,false,false,false,false
cc03e76b-ca2b-4c80-8199-72deed5772dd,Hampton Inn & Suites by Hilton Seattle/Northgate,,,(206) 522-6991,"9550 1st Ave NE, Seattle, WA 98115",,,https://www.hilton.com/en/hotels/seanghx-hampton-suites-seattle-northgate/?SEO_id=GMB-AMER-HX-SEANGHX&y_source=1_NDA5MDc5MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,ChIJwVhBjQAUkFQRwTOaoHKf5Zk,false,false,false,false
d08f2bfa-4e45-447d-9a1f-38e5dca04388,Lilith Clinic,,,(206) 985-9553,"9730 3rd Ave NE #200, Seattle, WA 98115",,,https://lilithclinic.com/,ChIJo6LAa_8TkFQRQPjfDe9bebU,false,false,false,false
d2ff0022-c102-4f18-9083-74566cd2f252,Morina Counseling,,,(206) 429-9670,"9221 Roosevelt Way NE Ste B, Seattle, WA 98115",,,https://www.morinacounseling.com/,ChIJO26OsfkTkFQR2MWE7kQLT5E,false,false,false,false
d376d98e-85fd-4eb7-9920-2973226716d4,Topz Hair Design,,,(206) 517-4577,"8901A Roosevelt Way NE, Seattle, WA 98115",,,http://topzhair.com/,ChIJu6GW2mMUkFQRozAYcJ-2Ub0,false,false,false,false
d5d47e2c-37e2-4b51-a6be-7a0cafa1f7e9,Five Guys,,,(206) 729-5028,"311 NE 103rd St, Seattle, WA 98125",,,https://restaurants.fiveguys.com/311-ne-103rd-street,ChIJQUO7Lf4TkFQRHzkQ2KpdkIc,false,false,false,false
d8657483-5ae4-41fe-a5cf-eaf7996b8084,Maple Leaf Pet Corner,,,(206) 522-8335,"8300 Lake City Way NE, Seattle, WA 98115",,,http://mapleleafpetcorner.com/,ChIJZ2lc_vQTkFQRXTxuiyKdYmQ,false,false,false,false
da80e84f-c523-46c9-8896-7a588ba7dfed,Northgate Pointe,,,,"11300 Pinehurst Way NE, Seattle, WA 98125",,,,ChIJ2UJrnFkRkFQRhHQYWTPW1SE,false,false,false,false
de5c94e8-a312-4ae3-bf1e-4c514b5d391d,Northgate,,,,"Seattle, WA 98125, USA",,,https://www.soundtransit.org/ride-with-us/stops-stations/northgate-station,ChIJ80dxYFURkFQRtIsEJYgvb-M,false,false,false,false
de6658c5-b119-496f-acce-af008814323f,Georgia's Greek Food Truck,,,(206) 783-1228,"8007 Lake City Way NE, Seattle, WA 98115",,,https://www.seattlefoodtruck.com/food-trucks/georgia-s-greek-food-truck?fbclid=PAZXh0bgNhZW0CMTEAAafXVef7Q_zBXq-PblK8dLjBYiI3Q6Hb2gw4I69H03fIRDIGOzrHe05jcYvvyQ_aem_1_T8GLRjWMa1vZ6Gb9qpIw,ChIJAWyXziAUkFQRuVaLnq1Jl48,false,false,false,false
defe708c-5268-4eed-931c-1d3f478a59c2,Super Hair Salon,,,(206) 526-0569,"8072 Lake City Way NE A, Seattle, WA 98115",,,,ChIJE_EYngoUkFQRMvqsrAZ5wE0,false,false,false,false
e0c5982a-2f3c-4676-bc36-212872d36488,Sip Sip Soda,,,(206) 372-5116,"9623 15th Ave NE, Seattle, WA 98115",,,,ChIJix0nAcITkFQRc8pAf5vDelM,false,false,false,false
e207358f-6a73-4e4d-81f4-fa333391ec0a,Roanoke Group Inc,,,(206) 527-8414,"9505 Roosevelt Way NE, Seattle, WA 98115",,,http://www.roanokegroup.net/,ChIJyezZCfkTkFQRypJv9pXhl5w,false,false,false,false
e3ecb19c-e967-4984-bad5-621050cf3da0,Maple Leaf Dental,,,(206) 402-3402,"7750 15th Ave NE Suite A, Seattle, WA 98115",,,http://mapleleafdental.com/,ChIJ73PY63BBkFQR9UOaSIjThgE,false,false,false,false
e49b996c-d141-478f-b758-da30edd946d4,Northgate Executive Center,,,(206) 420-4352,"155 NE 100th St, Seattle, WA 98125",,,,ChIJdSfEhv8TkFQRWxnrfYwdOz0,false,false,false,false
e4fdc6c1-7de5-4e3d-ba61-8051c0850296,The Banana Stand,,,(206) 402-6135,"8929 Roosevelt Way NE, Seattle, WA 98115",,,http://themaplebanana.com/,ChIJW-CX62ETkFQRWANui6ltZno,false,false,false,false
e5615bb5-d8a3-426e-8cc1-2868f6d846f0,Linda James M Ed Ms,,,(206) 724-6857,"9500 Roosevelt Way NE, Seattle, WA 98115",,,https://lindajamestherapy.net/,ChIJVZggsvkTkFQRnQSu1mpIzH0,false,false,false,false
e5a821ac-4302-4987-a80b-718f4dc1a8f5,Mojito,,,(206) 525-3162,"8511 Roosevelt Way NE, Seattle, WA 98115",,,http://www.mojitoseattle.com/,ChIJi5Mg6GMUkFQRrk0pLKY_FLY,false,false,false,false
e8518166-fb18-4209-ac1c-b8365564e6e9,Tian Fu Seattle,,,(425) 410-6382,"300 NE Northgate Way, Seattle, WA 98125",,,https://www.ordertogo.com/tianfu,ChIJ-wqz0XYRkFQR5MqxsG-3xno,false,false,false,false
eccc3621-7b68-434e-948c-113eb3fbc224,Retreat,,,(206) 644-8331,"6900 East Green Lake Way N, Seattle, WA 98115",,,https://www.retreat-greenlake.com/,ChIJk-edY2wUkFQR8LsbiKjpjhs,false,false,false,false
ed09ae23-e1f5-437d-8e4e-77a2a74daa3d,Fifth Avenue Professional Center,,,,"10564 5th Ave NE, Seattle, WA 98125",,,,ChIJXWtOW1YRkFQRVENXASqspHc,false,false,false,false
ed5eb787-6b1b-49e3-bb2b-9054013e9a14,"Dr. Noreen Lalani, ND, LAc",,,(206) 525-8078,"11300 Roosevelt Way NE Suite 200, Seattle, WA 98125",,,http://www.mapleleafwellness.com/,ChIJnRRrJ_gTkFQRNQCpDFzFbOY,false,false,false,false
eda0f5be-e90d-4820-929b-ef6879aac36d,Thai Fusion Bistro,,,(206) 268-0787,"323 NE Thornton Pl, Seattle, WA 98125",,,http://www.thaifusionbistro.com/,ChIJMwubgifYmVQR7MPXSpozKsc,false,false,false,false
edcc9a3b-0db8-4bd0-be8b-3ab0684a0d0b,Ace Handyman Services North Seattle,,,(206) 413-9812,"9618 Roosevelt Way NE, Seattle, WA 98115",,,https://www.acehandymanservices.com/offices/north-seattle?utm_source=google&utm_medium=gmb&utm_campaign=Google%20Business%20Profile%20(GBP/Pin),ChIJvfpvlpcTkFQR0YjrdO28dv8,false,false,true,true
ee0a374d-1af2-425a-950f-ff21cdfef214,Fedelta Home Care - Seattle,,,(206) 681-1464,"9725 3rd Ave NE Suite 301, Seattle, WA 98115",,,https://fedeltahomecare.com/?utm_source=google&utm_medium=organic&utm_campaign=northgate-gbp,ChIJIzvUkf8TkFQR_9HlI4NRCk4,false,false,false,false
ee6f18dd-d2d5-47dc-befd-36b1448befe1,Curo Health Services,,,(206) 525-1090,"Northgate Office Building, 9750 3rd Ave NE, Seattle, WA 98115",,,,ChIJHfdvDf8TkFQRlmvurtBpYYQ,false,false,false,false
ef00b93a-4a47-4ad7-8eb9-231fcaffb3d6,WaFd Bank,,,(206) 365-8200,"10712 5th Ave NE Suite A, Seattle, WA 98125",,,https://www.wafdbank.com/locations/washington/seattle/jackson-park?utm_source=google&utm_medium=yext,ChIJDbOLiQ0RkFQRJKp95VlUaQg,false,false,false,false
f85ad302-e6c9-4f80-bf7a-84a7ec9d88a9,Connexion Insurance Solutions,,,(800) 228-5798,"9725 3rd Ave NE #110, Seattle, WA 98115",,,http://www.connexioninsurance.com/,ChIJg7KPRaUakFQRgqa-E58-k8g,false,false,false,false
fa78758f-ce96-4592-b53c-75e5679fd14a,Bakery Honore,,,(206) 257-5286,"8056 Lake City Way NE, Seattle, WA 98115",,,https://bakeryhonore.com/,ChIJSfKfy_MVkFQRkSiLcVEfTIo,false,false,false,false
fc358c74-fa76-4aaa-aae1-28d17c8ca5d4,Green Lake Health Center,,,(206) 527-9709,"9714 3rd Ave NE #103, Seattle, WA 98115",,,https://www.greenlakehealth.com/,ChIJx2SbRFYRkFQRkve1qKc950c,false,false,false,false
fcae5ddc-3c12-4254-a6ed-9607400304be,"Maple Leaf Physical Therapy & Randi Sundby MSPT, AT Ret.",,,(206) 524-1058,"9518 Roosevelt Way NE, Seattle, WA 98115",,,http://www.mapleleafphysicaltherapy.com/,ChIJ2ZoSsPkTkFQR6clYQ6LlYLE,false,false,false,false
fdfbf2a0-0852-4a3a-85bf-3052e9c67557,Home Cake Decorating Supply Co,,,(206) 522-4300,"9514 Roosevelt Way NE, Seattle, WA 98115",,,http://homecakedecorating.com/,ChIJI9CodfkTkFQREK4G6qBVO-g,false,false,false,false
fe09f0bb-5bbd-484f-bb01-9dcdc997e0b7,Kraken Community Iceplex,,,(206) 279-7770,"10601 5th Ave NE, Seattle, WA 98125",,,https://www.krakencommunityiceplex.com/,ChIJkwdPEycRkFQRzh2ZWoRmw9E,false,false,false,false
fede8b18-ecc9-4fe7-88c6-08b6fd9bc6ab,Bob Goettle MA LMHC,,,(206) 372-8400,"9221 Roosevelt Way NE, Seattle, WA 98115",,,http://www.bobgoettle.com/,ChIJiaaShy0VkFQRG2G22yMB5PY,false,false,false,false
